Sequence Name	Name	Type	Minimum	Maximum	Length	Direction
ESC_JB6292AA_AS_NODE_12_length_75211_cov_16.114380	folP CDS	CDS	42429	43277	849	forward
ESC_JB6292AA_AS_NODE_12_length_75211_cov_16.114380	folP gene	gene	42429	43277	849	forward
ESC_JB6292AA_AS_NODE_13_length_74067_cov_14.134919	rhtA CDS	CDS	42421	43308	888	reverse
ESC_JB6292AA_AS_NODE_13_length_74067_cov_14.134919	rhtA gene	gene	42421	43308	888	reverse
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	fructose-1-phosphate phosphatase YqaB CDS	CDS	42402	42968	567	forward
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	gene	gene	42402	42968	567	forward
ESC_JB6292AA_AS_NODE_35_length_42780_cov_15.169405	periplasmic protein, function unknown, YhcN family CDS	CDS	42371	42646	276	reverse
ESC_JB6292AA_AS_NODE_35_length_42780_cov_15.169405	gene	gene	42371	42646	276	reverse
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	napF CDS	CDS	42357	42851	495	reverse
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	napF gene	gene	42357	42851	495	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	tRNA-Lys	tRNA	42342	42417	76	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	42342	42417	76	forward
ESC_JB6292AA_AS_NODE_17_length_72350_cov_16.021487	aspartate-semialdehyde dehydrogenase CDS	CDS	42338	43351	1014	forward
ESC_JB6292AA_AS_NODE_17_length_72350_cov_16.021487	gene	gene	42338	43351	1014	forward
ESC_JB6292AA_AS_NODE_16_length_72718_cov_14.972562	transcriptional regulator CDS	CDS	42333	43526	1194	reverse
ESC_JB6292AA_AS_NODE_16_length_72718_cov_14.972562	gene	gene	42333	43526	1194	reverse
ESC_JB6292AA_AS_NODE_30_length_50990_cov_15.452124	hydrogenase-2 operon protein HybA CDS	CDS	42293	43279	987	forward
ESC_JB6292AA_AS_NODE_30_length_50990_cov_15.452124	gene	gene	42293	43279	987	forward
ESC_JB6292AA_AS_NODE_22_length_60887_cov_14.973210	trbC CDS	CDS	42288	42926	639	forward
ESC_JB6292AA_AS_NODE_22_length_60887_cov_14.973210	trbC gene	gene	42288	42926	639	forward
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	sdaA 1 CDS	CDS	42285	43652	1368	forward
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	sdaA 1 gene	gene	42285	43652	1368	forward
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	triose-phosphate isomerase CDS	CDS	42205	42972	768	reverse
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	gene	gene	42205	42972	768	reverse
ESC_JB6292AA_AS_NODE_14_length_73674_cov_11.542111	TraY CDS	CDS	42158	44326	2169	forward
ESC_JB6292AA_AS_NODE_14_length_73674_cov_11.542111	gene	gene	42158	44326	2169	forward
ESC_JB6292AA_AS_NODE_18_length_70251_cov_15.766426	biofilm stress and motility protein A CDS	CDS	42122	42451	330	reverse
ESC_JB6292AA_AS_NODE_18_length_70251_cov_15.766426	gene	gene	42122	42451	330	reverse
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	protein NapD CDS	CDS	42104	42367	264	reverse
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	gene	gene	42104	42367	264	reverse
ESC_JB6292AA_AS_NODE_33_length_44598_cov_14.441467	hypothetical protein CDS	CDS	42101	42892	792	reverse
ESC_JB6292AA_AS_NODE_33_length_44598_cov_14.441467	gene	gene	42101	42892	792	reverse
ESC_JB6292AA_AS_NODE_32_length_45872_cov_16.019168	lysine--tRNA ligase CDS	CDS	42060	43577	1518	forward
ESC_JB6292AA_AS_NODE_32_length_45872_cov_16.019168	gene	gene	42060	43577	1518	forward
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	tRNA-Arg	tRNA	42045	42121	77	forward
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	gene	gene	42045	42121	77	forward
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	lysine--tRNA ligase heat inducible CDS	CDS	41884	43401	1518	reverse
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	gene	gene	41884	43401	1518	reverse
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	sel1 repeat family protein CDS	CDS	41873	42427	555	reverse
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	gene	gene	41873	42427	555	reverse
ESC_JB6292AA_AS_NODE_23_length_60678_cov_14.850410	SWIM zinc finger family protein, partial CDS	CDS	41860	43860	2001	reverse
ESC_JB6292AA_AS_NODE_23_length_60678_cov_14.850410	gene	gene	41860	43860	2001	reverse
ESC_JB6292AA_AS_NODE_31_length_49174_cov_15.336520	periplasmic pH-dependent serine endoprotease DegQ CDS	CDS	41855	43222	1368	reverse
ESC_JB6292AA_AS_NODE_31_length_49174_cov_15.336520	gene	gene	41855	43222	1368	reverse
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	acrA CDS	CDS	41853	43046	1194	reverse
ESC_JB6292AA_AS_NODE_3_length_108688_cov_15.046210	acrA gene	gene	41853	43046	1194	reverse
ESC_JB6292AA_AS_NODE_22_length_60887_cov_14.973210	hypothetical protein CDS	CDS	41808	42260	453	forward
ESC_JB6292AA_AS_NODE_22_length_60887_cov_14.973210	gene	gene	41808	42260	453	forward
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	tRNA-Arg	tRNA	41770	41846	77	forward
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	gene	gene	41770	41846	77	forward
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	htpX CDS	CDS	41726	42607	882	reverse
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	htpX gene	gene	41726	42607	882	reverse
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	rnt CDS	CDS	41713	42360	648	reverse
ESC_JB6292AA_AS_NODE_2_length_110952_cov_14.743876	rnt gene	gene	41713	42360	648	reverse
ESC_JB6292AA_AS_NODE_18_length_70251_cov_15.766426	hypothetical protein CDS	CDS	41698	41973	276	reverse
ESC_JB6292AA_AS_NODE_18_length_70251_cov_15.766426	gene	gene	41698	41973	276	reverse
ESC_JB6292AA_AS_NODE_27_length_55345_cov_15.758538	ribD CDS	CDS	41694	42797	1104	forward
ESC_JB6292AA_AS_NODE_27_length_55345_cov_15.758538	ribD gene	gene	41694	42797	1104	forward
ESC_JB6292AA_AS_NODE_15_length_73552_cov_15.797121	chloramphenicol resistance permease RarD CDS	CDS	41649	42539	891	reverse
ESC_JB6292AA_AS_NODE_15_length_73552_cov_15.797121	gene	gene	41649	42539	891	reverse
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	tRNA-Arg	tRNA	41631	41707	77	forward
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	gene	gene	41631	41707	77	forward
ESC_JB6292AA_AS_NODE_13_length_74067_cov_14.134919	dps CDS	CDS	41619	42122	504	reverse
ESC_JB6292AA_AS_NODE_13_length_74067_cov_14.134919	dps gene	gene	41619	42122	504	reverse
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	ghoT CDS	CDS	41592	41765	174	forward
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	ghoT gene	gene	41592	41765	174	forward
ESC_JB6292AA_AS_NODE_24_length_57015_cov_17.132487	MacA family efflux pump subunit CDS	CDS	41525	42640	1116	forward
ESC_JB6292AA_AS_NODE_24_length_57015_cov_17.132487	gene	gene	41525	42640	1116	forward
ESC_JB6292AA_AS_NODE_14_length_73674_cov_11.542111	conjugal transfer protein TraX CDS	CDS	41477	42061	585	forward
ESC_JB6292AA_AS_NODE_14_length_73674_cov_11.542111	gene	gene	41477	42061	585	forward
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	6-N-hydroxylaminopurine detoxification oxidoreductase CDS	CDS	41441	42550	1110	forward
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	gene	gene	41441	42550	1110	forward
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	cdh CDS	CDS	41395	42150	756	forward
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	cdh gene	gene	41395	42150	756	forward
ESC_JB6292AA_AS_NODE_34_length_43898_cov_14.487425	transketolase CDS	CDS	41392	43383	1992	forward
ESC_JB6292AA_AS_NODE_34_length_43898_cov_14.487425	gene	gene	41392	43383	1992	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	cell division protein CpoB CDS	CDS	41386	42177	792	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	41386	42177	792	forward
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	tRNA-Arg	tRNA	41376	41447	72	reverse
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	gene	gene	41376	41447	72	reverse
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	tRNA-Arg	tRNA	41356	41432	77	forward
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	gene	gene	41356	41432	77	forward
ESC_JB6292AA_AS_NODE_20_length_67197_cov_15.474999	bamA CDS	CDS	41335	43767	2433	forward
ESC_JB6292AA_AS_NODE_20_length_67197_cov_15.474999	bamA gene	gene	41335	43767	2433	forward
ESC_JB6292AA_AS_NODE_22_length_60887_cov_14.973210	yfdA protein CDS	CDS	41317	41778	462	forward
ESC_JB6292AA_AS_NODE_22_length_60887_cov_14.973210	gene	gene	41317	41778	462	forward
ESC_JB6292AA_AS_NODE_23_length_60678_cov_14.850410	hypothetical protein CDS	CDS	41274	41735	462	reverse
ESC_JB6292AA_AS_NODE_23_length_60678_cov_14.850410	gene	gene	41274	41735	462	reverse
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	ghoS CDS	CDS	41268	41564	297	forward
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	ghoS gene	gene	41268	41564	297	forward
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	tRNA-Ser	tRNA	41260	41352	93	forward
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	gene	gene	41260	41352	93	forward
ESC_JB6292AA_AS_NODE_27_length_55345_cov_15.758538	nrdR CDS	CDS	41241	41690	450	forward
ESC_JB6292AA_AS_NODE_27_length_55345_cov_15.758538	nrdR gene	gene	41241	41690	450	forward
ESC_JB6292AA_AS_NODE_15_length_73552_cov_15.797121	hypothetical protein CDS	CDS	41174	41554	381	reverse
ESC_JB6292AA_AS_NODE_15_length_73552_cov_15.797121	gene	gene	41174	41554	381	reverse
ESC_JB6292AA_AS_NODE_30_length_50990_cov_15.452124	hyaA 2 CDS	CDS	41172	42290	1119	forward
ESC_JB6292AA_AS_NODE_30_length_50990_cov_15.452124	hyaA 2 gene	gene	41172	42290	1119	forward
ESC_JB6292AA_AS_NODE_32_length_45872_cov_16.019168	prfB CDS	CDS	41169	42050	882	forward
ESC_JB6292AA_AS_NODE_32_length_45872_cov_16.019168	prfB gene	gene	41169	42050	882	forward
ESC_JB6292AA_AS_NODE_17_length_72350_cov_16.021487	pdxB CDS	CDS	41136	42272	1137	forward
ESC_JB6292AA_AS_NODE_17_length_72350_cov_16.021487	pdxB gene	gene	41136	42272	1137	forward
ESC_JB6292AA_AS_NODE_29_length_53824_cov_14.531794	transporter CDS	CDS	41120	42391	1272	reverse
ESC_JB6292AA_AS_NODE_29_length_53824_cov_14.531794	gene	gene	41120	42391	1272	reverse
ESC_JB6292AA_AS_NODE_19_length_69837_cov_15.548008	caiT CDS	CDS	41094	42608	1515	forward
ESC_JB6292AA_AS_NODE_19_length_69837_cov_15.548008	caiT gene	gene	41094	42608	1515	forward
ESC_JB6292AA_AS_NODE_28_length_55270_cov_15.824156	malT CDS	CDS	41025	43730	2706	forward
ESC_JB6292AA_AS_NODE_28_length_55270_cov_15.824156	malT gene	gene	41025	43730	2706	forward
ESC_JB6292AA_AS_NODE_21_length_61978_cov_15.681728	flagellar hook-associated protein 1 CDS	CDS	41008	42651	1644	reverse
ESC_JB6292AA_AS_NODE_21_length_61978_cov_15.681728	gene	gene	41008	42651	1644	reverse
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	serine/threonine transporter CDS	CDS	40938	42227	1290	forward
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	gene	gene	40938	42227	1290	forward
ESC_JB6292AA_AS_NODE_25_length_55606_cov_14.594103	spoT CDS	CDS	40924	43032	2109	forward
ESC_JB6292AA_AS_NODE_25_length_55606_cov_14.594103	spoT gene	gene	40924	43032	2109	forward
ESC_JB6292AA_AS_NODE_16_length_72718_cov_14.972562	glyA CDS	CDS	40882	42135	1254	forward
ESC_JB6292AA_AS_NODE_16_length_72718_cov_14.972562	glyA gene	gene	40882	42135	1254	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	peptidoglycan-associated lipoprotein CDS	CDS	40855	41376	522	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	40855	41376	522	forward
ESC_JB6292AA_AS_NODE_15_length_73552_cov_15.797121	hypothetical protein CDS	CDS	40780	41160	381	reverse
ESC_JB6292AA_AS_NODE_15_length_73552_cov_15.797121	gene	gene	40780	41160	381	reverse
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	GNAT family acetyltransferase CDS	CDS	40769	41041	273	forward
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	gene	gene	40769	41041	273	forward
ESC_JB6292AA_AS_NODE_23_length_60678_cov_14.850410	hypothetical protein CDS	CDS	40764	41234	471	forward
ESC_JB6292AA_AS_NODE_23_length_60678_cov_14.850410	gene	gene	40764	41234	471	forward
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	csrA CDS	CDS	40759	40944	186	forward
ESC_JB6292AA_AS_NODE_26_length_55460_cov_15.812273	csrA gene	gene	40759	40944	186	forward
ESC_JB6292AA_AS_NODE_31_length_49174_cov_15.336520	hhoB CDS	CDS	40698	41765	1068	reverse
ESC_JB6292AA_AS_NODE_31_length_49174_cov_15.336520	hhoB gene	gene	40698	41765	1068	reverse
ESC_JB6292AA_AS_NODE_30_length_50990_cov_15.452124	hypothetical protein CDS	CDS	40696	40983	288	forward
ESC_JB6292AA_AS_NODE_30_length_50990_cov_15.452124	gene	gene	40696	40983	288	forward
ESC_JB6292AA_AS_NODE_35_length_42780_cov_15.169405	prpR CDS	CDS	40687	42273	1587	forward
ESC_JB6292AA_AS_NODE_35_length_42780_cov_15.169405	prpR gene	gene	40687	42273	1587	forward
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	hypothetical protein CDS	CDS	40684	42537	1854	forward
ESC_JB6292AA_AS_NODE_8_length_87840_cov_17.070257	gene	gene	40684	42537	1854	forward
ESC_JB6292AA_AS_NODE_25_length_55606_cov_14.594103	rpoZ CDS	CDS	40630	40905	276	forward
ESC_JB6292AA_AS_NODE_25_length_55606_cov_14.594103	rpoZ gene	gene	40630	40905	276	forward
ESC_JB6292AA_AS_NODE_27_length_55345_cov_15.758538	lipoprotein CDS	CDS	40551	41090	540	reverse
ESC_JB6292AA_AS_NODE_27_length_55345_cov_15.758538	gene	gene	40551	41090	540	reverse
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	hypothetical protein CDS	CDS	40527	40757	231	forward
ESC_JB6292AA_AS_NODE_10_length_83961_cov_15.771594	gene	gene	40527	40757	231	forward
ESC_JB6292AA_AS_NODE_13_length_74067_cov_14.134919	glnH CDS	CDS	40469	41215	747	reverse
ESC_JB6292AA_AS_NODE_13_length_74067_cov_14.134919	glnH gene	gene	40469	41215	747	reverse
ESC_JB6292AA_AS_NODE_37_length_41968_cov_14.281775	thrC CDS	CDS	40457	41743	1287	forward
ESC_JB6292AA_AS_NODE_37_length_41968_cov_14.281775	thrC gene	gene	40457	41743	1287	forward
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	J domain-containing HscC co-chaperone; Hsc56 CDS	CDS	40436	41863	1428	forward
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	gene	gene	40436	41863	1428	forward
ESC_JB6292AA_AS_NODE_24_length_57015_cov_17.132487	hypothetical protein CDS	CDS	40418	41410	993	reverse
ESC_JB6292AA_AS_NODE_24_length_57015_cov_17.132487	gene	gene	40418	41410	993	reverse
ESC_JB6292AA_AS_NODE_12_length_75211_cov_16.114380	ftsH CDS	CDS	40396	42339	1944	forward
ESC_JB6292AA_AS_NODE_12_length_75211_cov_16.114380	ftsH gene	gene	40396	42339	1944	forward
ESC_JB6292AA_AS_NODE_34_length_43898_cov_14.487425	metalloprotease LoiP CDS	CDS	40356	41114	759	reverse
ESC_JB6292AA_AS_NODE_34_length_43898_cov_14.487425	gene	gene	40356	41114	759	reverse
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	yebQ CDS	CDS	40307	41680	1374	forward
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	yebQ gene	gene	40307	41680	1374	forward
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	sulfate transporter subunit CDS	CDS	40299	41288	990	forward
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	gene	gene	40299	41288	990	forward
ESC_JB6292AA_AS_NODE_22_length_60887_cov_14.973210	traU CDS	CDS	40299	41291	993	forward
ESC_JB6292AA_AS_NODE_22_length_60887_cov_14.973210	traU gene	gene	40299	41291	993	forward
ESC_JB6292AA_AS_NODE_14_length_73674_cov_11.542111	conjugal transfer protein CDS	CDS	40246	41448	1203	forward
ESC_JB6292AA_AS_NODE_14_length_73674_cov_11.542111	gene	gene	40246	41448	1203	forward
ESC_JB6292AA_AS_NODE_29_length_53824_cov_14.531794	oppF 1 CDS	CDS	40086	41090	1005	forward
ESC_JB6292AA_AS_NODE_29_length_53824_cov_14.531794	oppF 1 gene	gene	40086	41090	1005	forward
ESC_JB6292AA_AS_NODE_21_length_61978_cov_15.681728	flgL CDS	CDS	40043	40996	954	reverse
ESC_JB6292AA_AS_NODE_21_length_61978_cov_15.681728	flgL gene	gene	40043	40996	954	reverse
ESC_JB6292AA_AS_NODE_17_length_72350_cov_16.021487	flagella biosynthesis regulator CDS	CDS	40042	41037	996	reverse
ESC_JB6292AA_AS_NODE_17_length_72350_cov_16.021487	gene	gene	40042	41037	996	reverse
ESC_JB6292AA_AS_NODE_36_length_42301_cov_15.509791	6-phospho-alpha-glucosidase CDS	CDS	40008	41330	1323	forward
ESC_JB6292AA_AS_NODE_36_length_42301_cov_15.509791	gene	gene	40008	41330	1323	forward
ESC_JB6292AA_AS_NODE_23_length_60678_cov_14.850410	DNA-binding response regulator CDS	CDS	39998	40717	720	forward
ESC_JB6292AA_AS_NODE_23_length_60678_cov_14.850410	gene	gene	39998	40717	720	forward
ESC_JB6292AA_AS_NODE_18_length_70251_cov_15.766426	aidB 1 CDS	CDS	39956	41581	1626	forward
ESC_JB6292AA_AS_NODE_18_length_70251_cov_15.766426	aidB 1 gene	gene	39956	41581	1626	forward
ESC_JB6292AA_AS_NODE_20_length_67197_cov_15.474999	rseP CDS	CDS	39953	41305	1353	forward
ESC_JB6292AA_AS_NODE_20_length_67197_cov_15.474999	rseP gene	gene	39953	41305	1353	forward
ESC_JB6292AA_AS_NODE_25_length_55606_cov_14.594103	guanylate kinase CDS	CDS	39952	40575	624	forward
ESC_JB6292AA_AS_NODE_25_length_55606_cov_14.594103	gene	gene	39952	40575	624	forward
ESC_JB6292AA_AS_NODE_19_length_69837_cov_15.548008	fixA CDS	CDS	39850	40620	771	reverse
ESC_JB6292AA_AS_NODE_19_length_69837_cov_15.548008	fixA gene	gene	39850	40620	771	reverse
ESC_JB6292AA_AS_NODE_15_length_73552_cov_15.797121	corA CDS	CDS	39787	40737	951	forward
ESC_JB6292AA_AS_NODE_15_length_73552_cov_15.797121	corA gene	gene	39787	40737	951	forward
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	hypothetical protein CDS	CDS	39732	40439	708	forward
ESC_JB6292AA_AS_NODE_11_length_79569_cov_14.674021	gene	gene	39732	40439	708	forward
ESC_JB6292AA_AS_NODE_31_length_49174_cov_15.336520	mdh CDS	CDS	39697	40635	939	forward
ESC_JB6292AA_AS_NODE_31_length_49174_cov_15.336520	mdh gene	gene	39697	40635	939	forward
ESC_JB6292AA_AS_NODE_30_length_50990_cov_15.452124	dienelactone hydrolase CDS	CDS	39690	40577	888	forward
ESC_JB6292AA_AS_NODE_30_length_50990_cov_15.452124	gene	gene	39690	40577	888	forward
ESC_JB6292AA_AS_NODE_12_length_75211_cov_16.114380	rRNA large subunit methyltransferase E CDS	CDS	39676	40305	630	forward
ESC_JB6292AA_AS_NODE_12_length_75211_cov_16.114380	gene	gene	39676	40305	630	forward
ESC_JB6292AA_AS_NODE_13_length_74067_cov_14.134919	glnP CDS	CDS	39671	40330	660	reverse
ESC_JB6292AA_AS_NODE_13_length_74067_cov_14.134919	glnP gene	gene	39671	40330	660	reverse
ESC_JB6292AA_AS_NODE_22_length_60887_cov_14.973210	traW CDS	CDS	39670	40302	633	forward
ESC_JB6292AA_AS_NODE_22_length_60887_cov_14.973210	traW gene	gene	39670	40302	633	forward
ESC_JB6292AA_AS_NODE_14_length_73674_cov_11.542111	conjugal transfer protein TraV CDS	CDS	39665	40279	615	forward
ESC_JB6292AA_AS_NODE_14_length_73674_cov_11.542111	gene	gene	39665	40279	615	forward
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	napA CDS	CDS	39621	42107	2487	reverse
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	napA gene	gene	39621	42107	2487	reverse
ESC_JB6292AA_AS_NODE_35_length_42780_cov_15.169405	prpB CDS	CDS	39558	40448	891	reverse
ESC_JB6292AA_AS_NODE_35_length_42780_cov_15.169405	prpB gene	gene	39558	40448	891	reverse
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	protein TolB CDS	CDS	39528	40820	1293	forward
ESC_JB6292AA_AS_NODE_9_length_85305_cov_14.960815	gene	gene	39528	40820	1293	forward
ESC_JB6292AA_AS_NODE_37_length_41968_cov_14.281775	thrB1 CDS	CDS	39524	40456	933	forward
ESC_JB6292AA_AS_NODE_37_length_41968_cov_14.281775	thrB1 gene	gene	39524	40456	933	forward
ESC_JB6292AA_AS_NODE_27_length_55345_cov_15.758538	tsx CDS	CDS	39368	40252	885	reverse
ESC_JB6292AA_AS_NODE_27_length_55345_cov_15.758538	tsx gene	gene	39368	40252	885	reverse
ESC_JB6292AA_AS_NODE_16_length_72718_cov_14.972562	hmp CDS	CDS	39364	40554	1191	reverse
ESC_JB6292AA_AS_NODE_16_length_72718_cov_14.972562	hmp gene	gene	39364	40554	1191	reverse
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	kdgR 1 CDS	CDS	39339	40130	792	reverse
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	kdgR 1 gene	gene	39339	40130	792	reverse
ESC_JB6292AA_AS_NODE_22_length_60887_cov_14.973210	trbI CDS	CDS	39287	39673	387	forward
ESC_JB6292AA_AS_NODE_22_length_60887_cov_14.973210	trbI gene	gene	39287	39673	387	forward
ESC_JB6292AA_AS_NODE_12_length_75211_cov_16.114380	yhbY CDS	CDS	39257	39550	294	reverse
ESC_JB6292AA_AS_NODE_12_length_75211_cov_16.114380	yhbY gene	gene	39257	39550	294	reverse
ESC_JB6292AA_AS_NODE_34_length_43898_cov_14.487425	speB CDS	CDS	39230	40150	921	forward
ESC_JB6292AA_AS_NODE_34_length_43898_cov_14.487425	speB gene	gene	39230	40150	921	forward
ESC_JB6292AA_AS_NODE_20_length_67197_cov_15.474999	cdsA	CDS	39192	39941	750	forward
ESC_JB6292AA_AS_NODE_20_length_67197_cov_15.474999	cdsA gene	gene	39192	39941	750	forward
ESC_JB6292AA_AS_NODE_32_length_45872_cov_16.019168	recJ CDS	CDS	39128	40861	1734	forward
ESC_JB6292AA_AS_NODE_32_length_45872_cov_16.019168	recJ gene	gene	39128	40861	1734	forward
ESC_JB6292AA_AS_NODE_29_length_53824_cov_14.531794	dipeptide transport ATP-binding protein DppD CDS	CDS	39106	40089	984	forward
ESC_JB6292AA_AS_NODE_29_length_53824_cov_14.531794	gene	gene	39106	40089	984	forward
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	rlmL CDS	CDS	39089	41197	2109	reverse
ESC_JB6292AA_AS_NODE_4_length_105548_cov_14.844644	rlmL gene	gene	39089	41197	2109	reverse
ESC_JB6292AA_AS_NODE_20_length_67197_cov_15.474999	hypothetical protein CDS	CDS	39071	39223	153	forward
ESC_JB6292AA_AS_NODE_20_length_67197_cov_15.474999	gene	gene	39071	39223	153	forward
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	LOG family protein YgdH CDS	CDS	39017	40381	1365	forward
ESC_JB6292AA_AS_NODE_5_length_101805_cov_14.888569	gene	gene	39017	40381	1365	forward
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	pfkA CDS	CDS	39017	39979	963	forward
ESC_JB6292AA_AS_NODE_6_length_99139_cov_15.617916	pfkA gene	gene	39017	39979	963	forward
ESC_JB6292AA_AS_NODE_16_length_72718_cov_14.972562	glnB CDS	CDS	38981	39319	339	forward
ESC_JB6292AA_AS_NODE_16_length_72718_cov_14.972562	glnB gene	gene	38981	39319	339	forward
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	membrane protein CDS	CDS	38957	39196	240	forward
ESC_JB6292AA_AS_NODE_7_length_88349_cov_14.501768	gene	gene	38957	39196	240	forward
ESC_JB6292AA_AS_NODE_13_length_74067_cov_14.134919	glnQ CDS	CDS	38952	39674	723	reverse
ESC_JB6292AA_AS_NODE_13_length_74067_cov_14.134919	glnQ gene	gene	38952	39674	723	reverse
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	napG CDS	CDS	38919	39614	696	reverse
ESC_JB6292AA_AS_NODE_1_length_121762_cov_15.158793	napG gene	gene	38919	39614	696	reverse
